HYBAS_ID,h_flood_prone_terrain,hydrobasins_upstream_area_km2,hydrobasins_local_area_km2,hydrobasins_upstream_to_local_area_ratio,hydrobasins_dist_main,hydrobasins_dist_sink,hydrobasins_order,hydrobasins_pfaf_id,hydrobasins_main_bas,hydrobasins_next_down
4060779690,13.42987381211526,680016.5,1260.1,539.6528053329101,2187.4,2187.4,1,434951,4060009880,4060774560
4060671040,8.436872111667457,4613.1,4612.8,1.0000650364203956,2225.6,2225.6,3,434698,4060009880,4060688400
4060670890,8.268552328828498,3898.3,3898.3,1.0,2225.8,2225.8,2,434699,4060009880,4060688400
4060788460,8.86807538975411,7100.6,7100.6,1.0,2241.4,2241.4,2,434952,4060009880,4060779690
4060788450,13.417501732561135,671655.1,4852.1,138.42565074916016,2241.6,2241.6,1,434953,4060009880,4060779690
4060801670,10.963135495186094,57706.1,17236.6,3.3478818328440645,2251.0,2251.0,2,434925,4060009880,4060789820
4060801680,8.585001361421432,5349.8,5349.8,1.0,2251.1,2251.1,3,434924,4060009880,4060789820
4060765990,10.491390877299887,36003.2,36002.5,1.0000194430942295,2280.0,2280.0,3,434942,4060009880,4060779600
4060765830,11.702052975296485,120818.5,28.3,4269.204946996466,2280.0,2280.0,2,434943,4060009880,4060779600
4060764560,10.569186452136844,38916.0,38915.9,1.0000025696437702,2288.1,2288.1,3,434944,4060009880,4060765830
4060764320,11.312952637052978,81874.3,21360.9,3.8329049805953868,2288.2,2288.2,2,434945,4060009880,4060765830
4060804580,9.845551189113033,18873.2,18872.8,1.0000211945233353,2369.0,2369.0,2,434954,4060009880,4060788450
4060804380,13.38153979685817,647930.2,1070.0,605.5422429906541,2369.2,2369.2,1,434955,4060009880,4060788450
4060801370,10.232474702804637,27790.2,27790.2,1.0,2439.9,2439.9,2,434956,4060009880,4060804380
4060801560,13.335977346138401,619071.3,7599.6,81.46103742302226,2439.9,2439.9,1,434957,4060009880,4060804380
4060806110,13.315953372863232,606798.3,48.4,12537.154958677687,2569.2,2569.2,1,434959,4060009880,4060801560
4060806290,8.469849979905717,4767.8,4767.8,1.0,2569.3,2569.3,2,434958,4060009880,4060801560
4060805770,11.81522468450093,135295.6,11167.7,12.114902800039399,2573.3,2573.3,2,434961,4060009880,4060806110
4060805930,13.06357957274388,471454.3,234.0,2014.7619658119659,2573.5,2573.5,1,434971,4060009880,4060806110
4060853730,8.788166445804755,6555.2,6555.2,1.0,2591.5,2591.5,3,434926,4060009880,4060801670
4060853610,10.43164510688045,33915.1,16462.6,2.0601302345923487,2591.5,2591.5,2,434927,4060009880,4060801670
4060810520,9.618827575616669,15044.4,15044.4,1.0,2603.1,2603.1,2,434972,4060009880,4060805930
4060810390,13.030973264089623,456329.8,11167.7,40.861574003599664,2603.3,2603.3,1,434973,4060009880,4060805930
4060780110,11.409591782785899,90181.6,21.7,4155.834101382489,2734.7,2734.7,2,434963,4060009880,4060805770
4060780120,10.43257049257295,33946.5,33946.2,1.0000088375134772,2734.7,2734.7,3,434962,4060009880,4060805770
4060780100,11.254512185073708,77226.6,24561.5,3.1442135048755167,2739.9,2739.9,2,434965,4060009880,4060780110
4060779790,9.46762251353688,12933.1,12932.7,1.000030929349633,2739.9,2739.9,3,434964,4060009880,4060780110
4060867050,8.867934566501141,7099.6,7099.6,1.0,2784.1,2784.1,2,434929,4060009880,4060853610
4060867040,9.27120966973937,10626.6,10626.6,1.0,2784.2,2784.2,3,434928,4060009880,4060853610
4060693050,10.248862895766381,28249.4,28249.4,1.0,2882.1,2882.1,3,434946,4060009880,4060764320
4060693040,10.3817135353934,32263.2,6987.9,4.617009401966256,2882.3,2882.3,2,434947,4060009880,4060764320
4060847390,9.5033084488572,13403.0,13403.0,1.0,2912.8,2912.8,2,434974,4060009880,4060810390
4060847380,12.976319515021604,432058.9,16407.9,26.33237038255962,2913.0,2913.0,1,434975,4060009880,4060810390
4060680220,9.737680871359817,16943.2,16943.2,1.0,2988.5,2988.5,2,434949,4060009880,4060693040
4060680470,9.028014815174227,8332.3,8331.6,1.0000840174756347,2988.7,2988.7,3,434948,4060009880,4060693040
4060882890,12.909094163956883,403968.3,8349.8,48.380595942417784,3106.7,3106.7,1,434977,4060009880,4060847380
4060883040,9.366223835380763,11685.9,11685.9,1.0,3106.8,3106.8,2,434976,4060009880,4060847380
4060738870,8.567753217027938,5258.3,5258.3,1.0,3228.5,3228.5,3,434966,4060009880,4060780100
4060738860,10.766554707172284,47407.4,8182.3,5.793896581645748,3228.7,3228.7,2,434967,4060009880,4060780100
4060894110,12.864457041590928,386332.8,1195.4,323.18286765936085,3254.8,3254.8,1,434979,4060009880,4060882890
4060894390,9.136489289900302,9287.1,9286.9,1.0000215357115938,3254.8,3254.8,2,434978,4060009880,4060882890
4060872820,12.456651192005356,256952.7,24955.7,10.29635313776011,3348.5,3348.5,1,434991,4060009880,4060894110
4060872680,11.761240733598006,128185.4,215.6,594.551948051948,3348.7,3348.7,2,434981,4060009880,4060894110
4060869640,9.31148802598103,11063.4,11063.4,1.0,3365.1,3365.1,3,434982,4060009880,4060872680
